@relation LibraAnalysisProcessed

@attribute 'PRIMARY KEY' numeric
@attribute CourtName {Barkingside,Bexley,'Brighton and Hove',Bromley,'Camberwell Green',Chelmsford,'City of London',Croydon,Stratford,Thames,Tottenham,Westminster,Basildon,Canterbury,Chichester,Crawley,'East Berkshire',Feltham,Guildford,Haringey,Horsham,'Lavender Hill',Maidenhead,Newbury,Norwich,Reading,Southend,Willesden,Cambridge,Dartford,Hammersmith,Hatfield,Hendon,Hertford,Highbury,Highgate,Margate,Romford,Sevenoaks,Uxbridge,'Wood Green',Ealing,Folkestone,Maidstone,Medway,'Milton Keynes','North East Suffolk',Oxford,'St Albans','West Suffolk','East Hertfordshire',Eastbourne,'Luton and South Bedfordshire','West Norfolk',Wimbledon,Aylesbury,Bournemouth,Colchester,Ipswich,Lewes,Worthing,Bedford,'East Dorset',Harrow,Hastings,Peterborough,Redhill,Stevenage,Weymouth,Staines,Slough,Luton,Greenwich,'Kingston Upon Thames',Lowestoft,Southwark,Havering,Winchester,'Haywards Heath',Watford,Huntingdon,Hampshire,Southampton,Basingstoke,'Highbury Corner',Dover,Portsmouth,Woolwich,Bracknell,'Reading ','Staines ','Waltham Forest ','Westminster ','Bury St Edmunds','Lavendar Hill',Kingston-upon-Thames,'South East Suffolk','West Hampshire',Fareham,'South East Essex',Southwalk,'Ealing '}
@attribute Area {B,H,L,A,London}
@attribute CourtDate {07/11/2012,06/11/2012,08/11/2012,05/11/2012,12/11/2012,09/11/2012,02/11/2012,10/11/2012,13/11/2012,29/10/2012,04/10/2012,14/11/2012,15/11/2012,30/10/2012,16/11/2012,19/11/2012,17/11/2012,20/11/2012,21/11/2012,28/09/2012,22/11/2012,23/11/2012,24/11/2012,26/10/2012,26/11/2012,27/11/2012,28/11/2012,29/11/2012,30/11/2012,01/12/2012,03/12/2012,04/12/2012,20/10/2012,03/11/2012,05/12/2012,06/12/2012,07/12/2012,10/12/2012,08/12/2012,11/12/2012,12/12/2012,13/12/2012,14/12/2012,17/12/2012,15/12/2012,18/12/2012,19/12/2012,20/12/2012,21/12/2012,24/12/2012,27/12/2012,22/12/2012,26/12/2012,28/12/2012,29/12/2012,02/01/2013,31/12/2012,03/01/2013,04/01/2013,01/01/2013,07/01/2013,08/01/2013,09/01/2013,10/01/2013,14/01/2013,11/01/2013,12/01/2013,15/01/2013,16/01/2013,18/01/2013,17/01/2013,21/01/2013,19/01/2013,22/01/2013,23/01/2013,24/01/2013,25/01/2013,28/01/2013,29/01/2013,30/01/2013,26/01/2013,31/01/2013,01/02/2013,04/02/2013,05/02/2013,02/02/2013,06/02/2013,07/02/2013}
@attribute DayOfHearing {Wednesday,Tuesday,Thursday,Monday,Friday,Saturday}
@attribute DatePrinted {12/11/2012,13/11/2012,14/11/2012,15/11/2012,16/11/2012,19/11/2012,20/11/2012,21/11/2012,22/11/2012,23/11/2012,26/11/2012,27/11/2012,28/11/2012,29/11/2012,30/11/2012,03/12/2012,04/12/2012,05/12/2012,06/12/2012,07/12/2012,10/12/2012,11/12/2012,12/12/2012,13/12/2012,14/12/2012,17/12/2012,18/12/2012,19/12/2012,20/12/2012,21/12/2012,27/12/2012,28/12/2012,31/12/2012,02/01/2013,03/01/2013,04/01/2013,07/01/2013,08/01/2013,09/01/2013,10/01/2013,11/01/2013,14/01/2013,15/01/2013,16/01/2013,17/01/2013,18/01/2013,21/01/2013,22/01/2013,23/01/2013,24/01/2013,25/01/2013,28/01/2013,29/01/2013,30/01/2013,31/01/2013,01/02/2013,04/02/2013,05/02/2013,06/02/2013,07/02/2013,08/02/2013,11/02/2013,28-Dec}
@attribute DayPrinted {Monday,Tuesday,Wednesday,Thursday,Friday}
@attribute 'DateDifference(Hearing to Result)' numeric
@attribute ResultType {Adjournment,'Bail conditions',Result,Warrant,'Non Rec','Bail condition','bail condition','Non rec result','Bail Conditions','Non-rec Result','Bail Con',Results,'Bail Cons','Non Rec Result'}
@attribute DateOfPreviousCheck {09/11/2012,Null,12/11/2012,06/11/2012,13/11/2012,08/11/2012,14/11/2012,15/11/2012,16/11/2012,19/11/2012,20/11/2012,21/11/2012,22/11/2012,23/11/2012,26/11/2012,27/11/2012,28/11/2012,29/11/2012,30/11/2012,01/12/2012,03/12/2012,02/01/2013,04/12/2012,05/12/2012,06/12/2012,07/12/2012,10/12/2012,11/12/2012,12/12/2012,13/12/2012,14/12/2012,17/12/2012,18/12/2012,19/12/2012,20/12/2012,24/12/2012,21/12/2012,27/12/2012,28/12/2012,31/12/2012,03/01/2013,04/01/2013,07/01/2013,08/01/2013,09/01/2013,10/01/2013,11/01/2013,14/01/2013,15/01/2013,16/01/2013,17/01/2013,18/01/2013,21/01/2013,22/01/2013,23/01/2013,24/01/2013,25/01/2013,28/01/2013,29/01/2013,30/01/2013,31/01/2013,01/02/2013,04/02/2013,05/02/2013,06/02/2013,07/02/2013,08/02/2013}
@attribute TimeOfPreviousCheck {08:40,09:40,09:00,08:50,Null,08:36,13:00,08:46,09:39,09:36,09:56,09:14,09:21,09:37,08:38,08:51,08:57,07:52,09:26,12:00,10:20,13:36,09:03,10:00,09:49,09:18,09:28,10:16,10:39,08:39,10:15,10:19,10:22,10:51,09:10,11:40,12:06,14:34,14:35,11:48,11:37,10:59,09:23,10:41,11:02,10:45,10:25,10:56,11:58,11:59,11:08,10:10,11:30,11:29,11:45,10:04,10:28,07:25,09:15,11:52,10:05,11:05,09:47,08:29,10:49,11:27,08:47,08:26,10:32,11:01,10:17,13:03,09:19,08:16,09:57,08:17,08:54,11:00,09:20,09:05,14:53,09:33,10:30,10:42,11:46,09:58,12:10,13:12,10:57,10:44,10:43,13:40,12:19,11:50,11:21,09:53,12:03,11:34,12:21,10:52,09:13,12:43,09:43,10:08,12:36,11:28,13:14,08:08,12:59,08:34,10:18,08:22,08:15,07:59,10:01,11:25,12:34,11:06,08:13,15:33,11:23,10:24,09:16,08:58,09:31,09:29,12:44,15:06,11:35,07:45,07:44,13:29,13:54,14:21,07:24,07:32,10:03,11:43,09:41,16:24,09:11,09:06,10:55,10:48,11:07,08:18,10:09,11:56,12:33,12:25,08:27,08:24,10:40,08:32,09:24,08:55,09:07,10:46,09:08,12:02,12:46,09:04,09:34,09:22,08:49,08:45,08:44,11:10,10:26,11:09,10:54,10:11,11:42,10:35,08:52,11:26,07:40,11:51,09:59,12:14,04:04,07:55,11:22,02:24,09:52,10:27,09:51,09:02,09:55,09:01,12:45,12:13,08:41,07:38,08:04,08:02,08:05,14:05,07:21,07:41,08:43,08:53,11:24,09:44,09:35,09:32,08:48,14:52,10.0,07:56,07:58,07:57,09:25,08:31}
@attribute DayOfPreviousCheck {Friday,Null,Monday,Tuesday,Thursday,Wednesday,Saturday}
@attribute 'AM/PM ofPreviousCheck' {AM,Null,PM}
@attribute BestPredictedDate {10/11/2012,12/11/2012,13/11/2012,Unknown,14/11/2012,15/11/2012,16/11/2012,17/11/2012,20/11/2012,19/11/2012,21/11/2012,22/11/2012,24/11/2012,26/11/2012,23/11/2012,27/11/2012,28/11/2012,29/11/2012,30/11/2012,01/12/2012,03/12/2012,04/12/2012,05/12/2012,06/12/2012,08/12/2012,10/12/2012,11/12/2012,12/12/2012,13/12/2012,14/12/2012,15/12/2012,17/12/2012,18/12/2012,19/12/2012,20/12/2012,22/12/2012,26/12/2012,27/12/2012,28/12/2012,29/12/2012,31/12/2012,01/01/2013,03/01/2013,02/01/2013,05/01/2013,07/01/2013,04/01/2013,08/01/2013,09/01/2013,10/01/2013,12/01/2013,11/01/2013,15/01/2013,14/01/2013,16/01/2013,17/01/2013,19/01/2013,18/01/2013,21/01/2013,22/01/2013,23/01/2013,24/01/2013,25/01/2013,26/01/2013,28/01/2013,29/01/2013,30/01/2013,31/01/2013,02/02/2013,04/02/2013,05/02/2013,06/02/2013,07/02/2013,09/02/2013}
@attribute BestPredAM/PM {AM,PM,Unknown}
@attribute BestPredDay {Saturday,Monday,Tuesday,Unknown,Wednesday,Thursday,Friday}
@attribute 'DateDif between PrintingAndLastCheck' {3.0,NotCheckedBefore,1.0,7.0,2.0,5.0,6.0,4.0,29.0,8.0,11.0,0.0,69.0}

@data
1479,Stratford,B,17/12/2012,Monday,27/12/2012,Thursday,10,Result,24/12/2012,09:39,Monday,AM,22/12/2012,AM,Saturday,3.0
1480,Stratford,L,20/12/2012,Thursday,27/12/2012,Thursday,7,Result,24/12/2012,09:39,Monday,AM,22/12/2012,AM,Saturday,3.0
1481,Thames,L,19/12/2012,Wednesday,27/12/2012,Thursday,8,Result,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
1482,Thames,L,21/12/2012,Friday,27/12/2012,Thursday,6,Adjournment,Null,Null,Null,Null,26/12/2012,PM,Wednesday,NotCheckedBefore
1483,Tottenham,B,19/12/2012,Wednesday,27/12/2012,Thursday,8,Adjournment,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
1484,Uxbridge,L,21/12/2012,Friday,27/12/2012,Thursday,6,'Bail condition',Null,Null,Null,Null,26/12/2012,PM,Wednesday,NotCheckedBefore
1485,Westminster,L,20/12/2012,Thursday,27/12/2012,Thursday,7,Adjournment,24/12/2012,09:31,Monday,AM,22/12/2012,AM,Saturday,3.0
1486,Westminster,L,20/12/2012,Thursday,27/12/2012,Thursday,7,Adjournment,24/12/2012,09:31,Monday,AM,22/12/2012,AM,Saturday,3.0
1487,Westminster,H,20/12/2012,Thursday,27/12/2012,Thursday,7,Adjournment,24/12/2012,09:31,Monday,AM,22/12/2012,AM,Saturday,3.0
1488,Westminster,H,20/12/2012,Thursday,27/12/2012,Thursday,7,Result,24/12/2012,09:31,Monday,AM,22/12/2012,AM,Saturday,3.0
1489,Westminster,L,20/12/2012,Thursday,27/12/2012,Thursday,7,Result,24/12/2012,09:31,Monday,AM,22/12/2012,AM,Saturday,3.0
1490,Westminster,L,20/12/2012,Thursday,27/12/2012,Thursday,7,Result,24/12/2012,09:31,Monday,AM,22/12/2012,AM,Saturday,3.0
1491,Westminster,L,20/12/2012,Thursday,27/12/2012,Thursday,7,Result,24/12/2012,09:31,Monday,AM,22/12/2012,AM,Saturday,3.0
1492,Westminster,L,20/12/2012,Thursday,27/12/2012,Thursday,7,Result,24/12/2012,09:31,Monday,AM,22/12/2012,AM,Saturday,3.0
1493,Westminster,B,20/12/2012,Thursday,27/12/2012,Thursday,7,Result,24/12/2012,09:31,Monday,AM,22/12/2012,AM,Saturday,3.0
1494,Westminster,L,20/12/2012,Thursday,27/12/2012,Thursday,7,'Bail condition',24/12/2012,09:31,Monday,AM,22/12/2012,AM,Saturday,3.0
1495,Westminster,H,20/12/2012,Thursday,27/12/2012,Thursday,7,Result,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
1496,Westminster,B,20/12/2012,Thursday,27/12/2012,Thursday,7,'Bail condition',Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
1497,Westminster,L,21/12/2012,Friday,27/12/2012,Thursday,6,Adjournment,Null,Null,Null,Null,26/12/2012,PM,Wednesday,NotCheckedBefore
1498,Westminster,B,21/12/2012,Friday,27/12/2012,Thursday,6,Adjournment,Null,Null,Null,Null,26/12/2012,PM,Wednesday,NotCheckedBefore
1499,Westminster,B,21/12/2012,Friday,27/12/2012,Thursday,6,Adjournment,Null,Null,Null,Null,26/12/2012,PM,Wednesday,NotCheckedBefore
1500,Westminster,B,21/12/2012,Friday,27/12/2012,Thursday,6,Adjournment,Null,Null,Null,Null,26/12/2012,PM,Wednesday,NotCheckedBefore
1501,Westminster,L,21/12/2012,Friday,27/12/2012,Thursday,6,Result,Null,Null,Null,Null,26/12/2012,PM,Wednesday,NotCheckedBefore
1502,Westminster,H,21/12/2012,Friday,27/12/2012,Thursday,6,Result,Null,Null,Null,Null,26/12/2012,PM,Wednesday,NotCheckedBefore
1503,Willesden,L,19/12/2012,Wednesday,27/12/2012,Thursday,8,Result,21/12/2012,09:29,Friday,AM,Unknown,Unknown,Unknown,6.0
1504,Wimbledon,H,19/12/2012,Wednesday,27/12/2012,Thursday,8,Result,21/12/2012,09:10,Friday,AM,Unknown,Unknown,Unknown,6.0
1505,Barkingside,L,24/12/2012,Monday,28/12/2012,Friday,4,Warrant,Null,Null,Null,Null,27/12/2012,PM,Thursday,NotCheckedBefore
1506,Barkingside,B,27/12/2012,Thursday,28/12/2012,Friday,1,Result,Null,Null,Null,Null,28/12/2012,AM,Friday,NotCheckedBefore
1507,Bromley,H,20/12/2012,Thursday,28/12/2012,Friday,8,Adjournment,27/12/2012,12:44,Thursday,PM,27/12/2012,AM,Thursday,1.0
1508,Bromley,H,24/12/2012,Monday,28/12/2012,Friday,4,Adjournment,27/12/2012,12:44,Thursday,PM,27/12/2012,AM,Thursday,1.0
1509,Croydon,H,24/12/2012,Monday,28/12/2012,Friday,4,Result,Null,Null,Null,Null,27/12/2012,PM,Thursday,NotCheckedBefore
1510,Hammersmith,L,19/12/2012,Wednesday,28/12/2012,Friday,9,Result,27/12/2012,15:06,Thursday,PM,27/12/2012,AM,Thursday,1.0
1511,Highgate,B,17/12/2012,Monday,28/12/2012,Friday,11,Result,27/12/2012,11:35,Thursday,AM,26/12/2012,PM,Wednesday,1.0
1512,Southampton,H,21/11/2012,Wednesday,28/12/2012,Friday,37,Result,27/12/2012,08:26,Thursday,AM,26/12/2012,PM,Wednesday,1.0
1513,Tottenham,B,18/12/2012,Tuesday,28/12/2012,Friday,10,Adjournment,27/12/2012,12:44,Thursday,PM,27/12/2012,AM,Thursday,1.0
1514,Uxbridge,L,24/12/2012,Monday,28/12/2012,Friday,4,Result,27/12/2012,12:44,Thursday,PM,27/12/2012,AM,Thursday,1.0
1515,Westminster,H,21/12/2012,Friday,28/12/2012,Friday,7,Adjournment,27/12/2012,07:45,Thursday,AM,26/12/2012,PM,Wednesday,1.0
1516,Westminster,B,21/12/2012,Friday,28/12/2012,Friday,7,Adjournment,27/12/2012,07:45,Thursday,AM,26/12/2012,PM,Wednesday,1.0
1517,Westminster,L,21/12/2012,Friday,28/12/2012,Friday,7,Result,27/12/2012,07:45,Thursday,AM,26/12/2012,PM,Wednesday,1.0
1518,Westminster,L,21/12/2012,Friday,28/12/2012,Friday,7,'Bail condition',27/12/2012,07:45,Thursday,AM,26/12/2012,PM,Wednesday,1.0
1519,Westminster,L,21/12/2012,Friday,28/12/2012,Friday,7,'Bail condition',27/12/2012,07:45,Thursday,AM,26/12/2012,PM,Wednesday,1.0
1520,Westminster,L,21/12/2012,Friday,28/12/2012,Friday,7,'Bail condition',27/12/2012,07:45,Thursday,AM,26/12/2012,PM,Wednesday,1.0
1521,Westminster,B,21/12/2012,Friday,28/12/2012,Friday,7,'Bail condition',27/12/2012,07:45,Thursday,AM,26/12/2012,PM,Wednesday,1.0
1522,Westminster,L,21/12/2012,Friday,28/12/2012,Friday,7,'Bail condition',27/12/2012,07:45,Thursday,AM,26/12/2012,PM,Wednesday,1.0
1523,Westminster,H,21/12/2012,Friday,28/12/2012,Friday,7,'Bail condition',27/12/2012,08:26,Thursday,AM,26/12/2012,PM,Wednesday,1.0
1524,Westminster,B,21/12/2012,Friday,28/12/2012,Friday,7,Result,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
1525,Westminster,L,21/12/2012,Friday,28/12/2012,Friday,7,Result,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
1526,Westminster,B,22/12/2012,Saturday,28/12/2012,Friday,6,Result,27/12/2012,07:45,Thursday,AM,27/12/2012,AM,Thursday,1.0
1527,Westminster,H,24/12/2012,Monday,28/12/2012,Friday,4,Adjournment,Null,Null,Null,Null,27/12/2012,PM,Thursday,NotCheckedBefore
1528,Westminster,B,24/12/2012,Monday,28/12/2012,Friday,4,Adjournment,Null,Null,Null,Null,27/12/2012,PM,Thursday,NotCheckedBefore
1529,Westminster,H,24/12/2012,Monday,28/12/2012,Friday,4,Adjournment,Null,Null,Null,Null,27/12/2012,PM,Thursday,NotCheckedBefore
1530,Westminster,L,24/12/2012,Monday,28/12/2012,Friday,4,Result,Null,Null,Null,Null,27/12/2012,PM,Thursday,NotCheckedBefore
1531,Westminster,L,24/12/2012,Monday,28/12/2012,Friday,4,Result,Null,Null,Null,Null,27/12/2012,PM,Thursday,NotCheckedBefore
1532,Westminster,B,24/12/2012,Monday,28/12/2012,Friday,4,Result,Null,Null,Null,Null,27/12/2012,PM,Thursday,NotCheckedBefore
1533,Westminster,B,24/12/2012,Monday,28/12/2012,Friday,4,Result,Null,Null,Null,Null,27/12/2012,PM,Thursday,NotCheckedBefore
1534,Westminster,L,26/12/2012,Wednesday,28/12/2012,Friday,2,Adjournment,Null,Null,Null,Null,27/12/2012,PM,Thursday,NotCheckedBefore
1535,Westminster,L,26/12/2012,Wednesday,28/12/2012,Friday,2,Adjournment,Null,Null,Null,Null,27/12/2012,PM,Thursday,NotCheckedBefore
1536,Westminster,L,26/12/2012,Wednesday,28/12/2012,Friday,2,Adjournment,Null,Null,Null,Null,27/12/2012,PM,Thursday,NotCheckedBefore
1537,Westminster,L,26/12/2012,Wednesday,28/12/2012,Friday,2,Adjournment,Null,Null,Null,Null,27/12/2012,PM,Thursday,NotCheckedBefore
1538,Westminster,L,26/12/2012,Wednesday,28/12/2012,Friday,2,Adjournment,Null,Null,Null,Null,27/12/2012,PM,Thursday,NotCheckedBefore
1539,Westminster,L,26/12/2012,Wednesday,28/12/2012,Friday,2,Adjournment,Null,Null,Null,Null,27/12/2012,PM,Thursday,NotCheckedBefore
1540,Westminster,B,26/12/2012,Wednesday,28/12/2012,Friday,2,Result,Null,Null,Null,Null,27/12/2012,PM,Thursday,NotCheckedBefore
1541,Westminster,B,26/12/2012,Wednesday,28/12/2012,Friday,2,Result,Null,Null,Null,Null,27/12/2012,PM,Thursday,NotCheckedBefore
1542,Aylesbury,B,27/12/2012,Thursday,31/12/2012,Monday,4,Result,Null,Null,Null,Null,29/12/2012,AM,Saturday,NotCheckedBefore
1543,Basingstoke,H,24/12/2012,Monday,31/12/2012,Monday,7,Result,28/12/2012,07:44,Friday,AM,29/12/2012,AM,Saturday,3.0
1544,Bromley,H,21/12/2012,Friday,31/12/2012,Monday,10,'Bail condition',28/12/2012,11:35,Friday,AM,29/12/2012,AM,Saturday,3.0
1545,Dartford,H,21/12/2012,Friday,31/12/2012,Monday,10,Result,27/12/2012,11:58,Thursday,AM,29/12/2012,AM,Saturday,4.0
1546,Guildford,H,21/12/2012,Friday,31/12/2012,Monday,10,Result,27/12/2012,13:29,Thursday,PM,27/12/2012,AM,Thursday,4.0
1547,Hendon,L,24/12/2012,Monday,31/12/2012,Monday,7,Adjournment,28/12/2012,11:02,Friday,AM,29/12/2012,AM,Saturday,3.0
1548,Hendon,L,24/12/2012,Monday,31/12/2012,Monday,7,Result,28/12/2012,11:35,Friday,AM,29/12/2012,AM,Saturday,3.0
1549,Hertford,B,21/12/2012,Friday,31/12/2012,Monday,10,'Bail condition',27/12/2012,13:54,Thursday,PM,27/12/2012,AM,Thursday,4.0
1550,'Highbury Corner',L,19/12/2012,Wednesday,31/12/2012,Monday,12,Result,28/12/2012,11:02,Friday,AM,29/12/2012,AM,Saturday,3.0
1551,Ipswich,B,20/12/2012,Thursday,31/12/2012,Monday,11,Result,27/12/2012,10:10,Thursday,AM,29/12/2012,AM,Saturday,4.0
1552,'Luton and South Bedfordshire',B,21/12/2012,Friday,31/12/2012,Monday,10,Result,27/12/2012,14:21,Thursday,PM,27/12/2012,AM,Thursday,4.0
1553,Oxford,B,21/12/2012,Friday,31/12/2012,Monday,10,Result,27/12/2012,10:10,Thursday,AM,29/12/2012,AM,Saturday,4.0
1554,Sevenoaks,H,19/12/2012,Wednesday,31/12/2012,Monday,12,Result,27/12/2012,11:58,Thursday,AM,29/12/2012,AM,Saturday,4.0
1555,Thames,L,28/12/2012,Friday,31/12/2012,Monday,3,Result,Null,Null,Null,Null,29/12/2012,AM,Saturday,NotCheckedBefore
1556,Westminster,L,21/12/2012,Friday,31/12/2012,Monday,10,'Bail condition',28/12/2012,07:24,Friday,AM,29/12/2012,AM,Saturday,3.0
1557,Westminster,H,21/12/2012,Friday,31/12/2012,Monday,10,Result,28/12/2012,07:32,Friday,AM,29/12/2012,AM,Saturday,3.0
1558,Westminster,B,21/12/2012,Friday,31/12/2012,Monday,10,Result,28/12/2012,07:32,Friday,AM,29/12/2012,AM,Saturday,3.0
1559,Westminster,H,21/12/2012,Friday,31/12/2012,Monday,10,Result,28/12/2012,07:32,Friday,AM,29/12/2012,AM,Saturday,3.0
1560,Westminster,L,21/12/2012,Friday,31/12/2012,Monday,10,Result,28/12/2012,07:32,Friday,AM,29/12/2012,AM,Saturday,3.0
1561,Westminster,B,21/12/2012,Friday,31/12/2012,Monday,10,Adjournment,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
1562,Westminster,B,24/12/2012,Monday,31/12/2012,Monday,7,Result,28/12/2012,07:32,Friday,AM,29/12/2012,AM,Saturday,3.0
1563,Westminster,B,24/12/2012,Monday,31/12/2012,Monday,7,Adjournment,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
1564,Westminster,L,27/12/2012,Thursday,31/12/2012,Monday,4,Adjournment,Null,Null,Null,Null,29/12/2012,AM,Saturday,NotCheckedBefore
1565,Westminster,B,27/12/2012,Thursday,31/12/2012,Monday,4,Adjournment,Null,Null,Null,Null,29/12/2012,AM,Saturday,NotCheckedBefore
1566,Westminster,L,28/12/2012,Friday,31/12/2012,Monday,3,Warrant,Null,Null,Null,Null,29/12/2012,AM,Saturday,NotCheckedBefore
1567,Westminster,B,28/12/2012,Friday,31/12/2012,Monday,3,Adjournment,Null,Null,Null,Null,29/12/2012,AM,Saturday,NotCheckedBefore
1568,Westminster,L,28/12/2012,Friday,31/12/2012,Monday,3,Adjournment,Null,Null,Null,Null,29/12/2012,AM,Saturday,NotCheckedBefore
1569,Westminster,L,28/12/2012,Friday,31/12/2012,Monday,3,Adjournment,Null,Null,Null,Null,29/12/2012,AM,Saturday,NotCheckedBefore
1570,Westminster,L,28/12/2012,Friday,31/12/2012,Monday,3,Adjournment,Null,Null,Null,Null,29/12/2012,AM,Saturday,NotCheckedBefore
1571,Westminster,L,28/12/2012,Friday,31/12/2012,Monday,3,'Bail condition',Null,Null,Null,Null,29/12/2012,AM,Saturday,NotCheckedBefore
1572,Westminster,H,28/12/2012,Friday,31/12/2012,Monday,3,'Bail condition',Null,Null,Null,Null,29/12/2012,AM,Saturday,NotCheckedBefore
1573,Westminster,B,28/12/2012,Friday,31/12/2012,Monday,3,'Bail condition',Null,Null,Null,Null,29/12/2012,AM,Saturday,NotCheckedBefore
1574,Westminster,B,28/12/2012,Friday,31/12/2012,Monday,3,Result,Null,Null,Null,Null,29/12/2012,AM,Saturday,NotCheckedBefore
1575,Westminster,B,28/12/2012,Friday,31/12/2012,Monday,3,Result,Null,Null,Null,Null,29/12/2012,AM,Saturday,NotCheckedBefore
1576,Westminster,L,28/12/2012,Friday,31/12/2012,Monday,3,Result,Null,Null,Null,Null,29/12/2012,AM,Saturday,NotCheckedBefore
1577,Westminster,L,28/12/2012,Friday,31/12/2012,Monday,3,Result,Null,Null,Null,Null,29/12/2012,AM,Saturday,NotCheckedBefore
1578,Westminster,B,29/12/2012,Saturday,31/12/2012,Monday,2,Adjournment,Null,Null,Null,Null,31/12/2012,AM,Monday,NotCheckedBefore
1579,Westminster,B,29/12/2012,Saturday,31/12/2012,Monday,2,Adjournment,Null,Null,Null,Null,31/12/2012,AM,Monday,NotCheckedBefore
1580,Croydon,H,28/12/2012,Friday,02/01/2013,Wednesday,5,Adjournment,31/12/2012,10:03,Monday,AM,29/12/2012,AM,Saturday,2.0
1581,Croydon,H,28/12/2012,Friday,02/01/2013,Wednesday,5,Adjournment,31/12/2012,10:03,Monday,AM,29/12/2012,AM,Saturday,2.0
1582,Dover,H,27/12/2012,Thursday,02/01/2013,Wednesday,6,Result,31/12/2012,11:43,Monday,AM,29/12/2012,AM,Saturday,2.0
1583,Guildford,H,18/12/2012,Tuesday,02/01/2013,Wednesday,15,Result,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
1584,Guildford,H,18/12/2012,Tuesday,02/01/2013,Wednesday,15,Result,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
1585,Guildford,H,28/12/2012,Friday,02/01/2013,Wednesday,5,Adjournment,Null,Null,Null,Null,01/01/2013,PM,Tuesday,NotCheckedBefore
1586,Hammersmith,B,28/12/2012,Friday,02/01/2013,Wednesday,5,Result,31/12/2012,10:03,Monday,AM,29/12/2012,AM,Saturday,2.0
1587,Hammersmith,L,28/12/2012,Friday,02/01/2013,Wednesday,5,Adjournment,Null,Null,Null,Null,01/01/2013,PM,Tuesday,NotCheckedBefore
1588,Hendon,L,28/12/2012,Friday,02/01/2013,Wednesday,5,Result,31/12/2012,10:03,Monday,AM,29/12/2012,AM,Saturday,2.0
1589,'Luton and South Bedfordshire',B,28/12/2012,Friday,02/01/2013,Wednesday,5,Result,Null,Null,Null,Null,01/01/2013,PM,Tuesday,NotCheckedBefore
1590,Margate,H,27/12/2012,Thursday,02/01/2013,Wednesday,6,Result,31/12/2012,11:43,Monday,AM,29/12/2012,AM,Saturday,2.0
1591,Norwich,B,29/12/2012,Saturday,02/01/2013,Wednesday,4,Result,Null,Null,Null,Null,01/01/2013,PM,Tuesday,NotCheckedBefore
1592,Sevenoaks,H,20/12/2012,Thursday,02/01/2013,Wednesday,13,Adjournment,31/12/2012,11:43,Monday,AM,29/12/2012,AM,Saturday,2.0
1593,'St Albans',B,28/12/2012,Friday,02/01/2013,Wednesday,5,'Bail condition',Null,Null,Null,Null,01/01/2013,PM,Tuesday,NotCheckedBefore
1594,'St Albans',B,28/12/2012,Friday,02/01/2013,Wednesday,5,Adjournment,Null,Null,Null,Null,01/01/2013,PM,Tuesday,NotCheckedBefore
1595,Thames,L,21/12/2012,Friday,02/01/2013,Wednesday,12,Adjournment,31/12/2012,09:41,Monday,AM,29/12/2012,AM,Saturday,2.0
1596,Basildon,B,10/12/2012,Monday,03/01/2013,Thursday,24,Result,28/12/2012,16:24,Friday,PM,Unknown,Unknown,Unknown,6.0
1597,'Brighton and Hove',H,21/12/2012,Friday,03/01/2013,Thursday,13,Result,02/01/2013,09:13,Wednesday,AM,01/01/2013,PM,Tuesday,1.0
1598,Bromley,H,13/12/2012,Thursday,03/01/2013,Thursday,21,Adjournment,02/01/2013,09:11,Wednesday,AM,01/01/2013,PM,Tuesday,1.0
1599,Cambridge,B,28/12/2012,Friday,03/01/2013,Thursday,6,'Non rec result',02/01/2013,09:33,Wednesday,AM,01/01/2013,PM,Tuesday,1.0
1600,Hammersmith,H,02/01/2013,Wednesday,03/01/2013,Thursday,1,'Bail condition',Null,Null,Null,Null,03/01/2013,AM,Thursday,NotCheckedBefore
1601,'Lavender Hill',H,31/12/2012,Monday,03/01/2013,Thursday,3,'Non rec result',02/01/2013,09:06,Wednesday,AM,01/01/2013,PM,Tuesday,1.0
1602,Maidstone,H,19/12/2012,Wednesday,03/01/2013,Thursday,15,Adjournment,02/01/2013,10:55,Wednesday,AM,01/01/2013,PM,Tuesday,1.0
1603,'St Albans',L,03/12/2012,Monday,03/01/2013,Thursday,31,'Bail condition',31/12/2012,10:56,Monday,AM,29/12/2012,AM,Saturday,3.0
1604,Thames,B,31/12/2012,Monday,03/01/2013,Thursday,3,Adjournment,02/01/2013,09:05,Wednesday,AM,01/01/2013,PM,Tuesday,1.0
1605,Thames,B,02/01/2013,Wednesday,03/01/2013,Thursday,1,Result,Null,Null,Null,Null,03/01/2013,AM,Thursday,NotCheckedBefore
