Training RMSE,Training MSE,Test RMSE,Test MSE,Number of Inputs Node,Number of Hidden Node,Number of Epochs
0.18107099192795956,0.03278670411777519,0.19773755829977024,0.039100141962355034,4,3,57000,
0.1810709764154243,0.03278669850003514,0.19772566555814727,0.03909543882041231,4,3,57500,
0.18107096111909102,0.03278669296059137,0.19771393491617348,0.03909080006003688,4,3,58000,
0.18107094603356724,0.03278668749749102,0.19770236479503278,0.03908622504554822,4,3,58500,
0.18107093115381842,0.03278668210891085,0.19769095356939728,0.03908171312317759,4,3,59000,
0.18107091647513207,0.03278667679314426,0.19767969957213452,0.03907726362292936,4,3,59500,
0.18107090199308665,0.03278667154858999,0.19766860109879814,0.03907287586035578,4,3,60000,
0.1810708877035224,0.03278666637374162,0.19765765641192268,0.03906854913825368,4,3,60500,
0.18107087360251803,0.03278666126717906,0.19764686374507232,0.039064282748263186,4,3,61000,
0.1810708596863663,0.03278665622755975,0.1976362213067559,0.03906007597241299,4,3,61500,
0.18107084595155423,0.03278665125361148,0.19762572728409997,0.03905592808456946,4,3,62000,
0.18107083239474495,0.03278664634412582,0.19761537984634314,0.039051838351814486,4,3,62500,
0.18107081901276112,0.032786641497952095,0.19760517714815504,0.03904780603575374,4,3,63000,
0.18107080580256948,0.03278663671399183,0.19759511733276694,0.03904383039374994,4,3,63500,
0.1810707927612679,0.03278663199119402,0.19758519853492446,0.03903991068008551,4,3,64000,
0.18107077988607284,0.032786627328550644,0.19757541888366836,0.03903604614705702,4,3,64500,
0.181070767174309,0.03278662272509282,0.1975657765049465,0.03903223604600247,4,3,65000,
