Training RMSE,Training MSE,Test RMSE,Test MSE,Number of Inputs Node,Number of Hidden Node,Number of Epochs
0.3474967801926712,0.12075401224427366,0.3828947724408372,0.1466084067625205,5,2,165,
0.34779393774341677,0.12096062313107166,0.3831501056940278,0.14680400349334466,5,2,166,
0.3480876899406304,0.12116503988820444,0.38340272380653295,0.1469976486222686,5,2,167,
0.34837808595480235,0.12136729077353167,0.38365266034831746,0.14718936379234143,5,2,168,
0.3486651742450384,0.12156740373132299,0.38389994859970583,0.14737917053485677,5,2,169,
0.34894900256425465,0.1217654063905882,0.38414462154362033,0.1475670902608913,5,2,170,
0.3492296179647016,0.12196132606377141,0.3843867118585881,0.14775314425345723,5,2,171,
0.3495070668037884,0.1221551897457878,0.38462625191247435,0.14793735366023816,5,2,172,
0.3497813947501817,0.12234702411338247,0.38486327375689916,0.1481197394868779,5,2,173,
0.35005264679015546,0.12253685552479335,0.38509780912229863,0.14830032259079437,5,2,174,
0.3503208672341656,0.1227247100196979,0.3853298894135914,0.1484791236754906,5,2,175,
0.3505860997236311,0.1229106133194278,0.3855595457064159,0.1486561632853378,5,2,176,
0.3508483872378984,0.12309459082743432,0.38578680874390275,0.14883146180080462,5,2,177,
0.35110777210136956,0.12327666762998728,0.3860117089339514,0.14900503943410964,5,2,178,
0.35136429599077695,0.12345686849709432,0.3862342763469784,0.14917691622527407,5,2,179,
0.3516179999425861,0.12363521788362446,0.3864545407141094,0.14934711203855325,5,2,180,
0.35186892436051037,0.12381173993062256,0.38667253142578667,0.149515646559226,5,2,181,
0.35211710902312293,0.12398645846680185,0.38688827753076577,0.14968253929072284,5,2,182,
0.35236259309155005,0.12415939701020126,0.38710180773547576,0.14984780955207322,5,2,183,
0.3526054151172341,0.12433057876999698,0.3873131504037212,0.15001147647565558,5,2,184,
0.35284561304975115,0.12450002664845472,0.38752233355670107,0.15017355900523108,5,2,185,
0.3530832242446742,0.12466776324301487,0.38772938487332514,0.15033407589424708,5,2,186,
0.3533182854714677,0.12483381084849754,0.3879343316908068,0.15049304570439292,5,2,187,
0.35355083292140543,0.12499819145941952,0.3881372010055139,0.1506504868043947,5,2,188,
0.35378090221550096,0.12516092677241383,0.3883380194740588,0.1508064173690345,5,2,189,
0.35400852841244157,0.12532203818874246,0.38853681341461166,0.15096085537838078,5,2,190,
0.354233746016517,0.12548154681689427,0.3887336088084194,0.15111381861721723,5,2,191,
0.35445658898553634,0.12563947347526144,0.3889284313015168,0.15126532467465864,5,2,192,
0.3546770907387243,0.12579583869488525,0.3891213062066136,0.15141539094394116,5,2,193,
0.3548952841645902,0.12595066272226524,0.3893122585051458,0.15156403462237744,5,2,194,
0.3551112016287654,0.1261039655222257,0.38950131284947614,0.15171127271146548,5,2,195,
0.3553248749817999,0.12625576678083172,0.3896884935652337,0.15185712201714122,5,2,196,
0.35553633556691605,0.12640608590835073,0.3898738246537805,0.15200159915016678,5,2,197,
0.3557456142277126,0.1265549420422525,0.3900573297947927,0.15214472052664366,5,2,198,
0.3559527413158147,0.1267023540502433,0.3902390323489494,0.15228650236864438,5,2,199,
0.3561577466984668,0.12684834053332922,0.3904189553607165,0.15242696070495315,5,2,200,
0.3563606597660624,0.1269929198289033,0.3905971215612179,0.1525661113719088,5,2,201,
0.35656150943960996,0.12713611001385305,0.39077355337118524,0.15270397001434258,5,2,202,
0.35676032417812986,0.12727792890768433,0.3909482729039791,0.15284055208660413,5,2,203,
0.3569571319859798,0.1274183940756562,0.3911213019686719,0.152975872853669,5,2,204,
0.35715196042010694,0.12755752283192562,0.39129266207318797,0.1531099473923221,5,2,205,
0.3573448365972233,0.12769533224269625,0.3914623744274925,0.1532427905924103,5,2,206,
0.3575357872009039,0.12783183912937005,0.39163045994682305,0.15337441715816016,5,2,207,
0.35772483848860304,0.12796706007169711,0.3917969392549592,0.1535048416095542,5,2,208,
0.3579120162985907,0.12810101141092267,0.39196183268752327,0.15363407828376197,5,2,209,
0.35809734605680515,0.12823370925292726,0.3921251602953071,0.15376214133662028,5,2,210,
0.3582808527836205,0.12836516947135831,0.39228694184762175,0.15388904474415935,5,2,211,
0.3584625611005299,0.1284954077107511,0.3924471968356628,0.15401480230416947,5,2,212,
0.35864249523674196,0.12862443938963647,0.39260594447589003,0.15413942763780564,5,2,213,
0.35882067903568987,0.12875227970363357,0.39276320371341406,0.1542629341912248,5,2,214,
0.3589971359614534,0.12887894362852625,0.39291899322539037,0.15438533523725437,5,2,215,
0.35917188910509285,0.1290044459233211,0.3930733314244132,0.15450664387708657,5,2,216,
0.359344961190894,0.12912880113328512,0.3932262364619089,0.1546268730419971,5,2,217,
0.3595163745825254,0.1292520235929627,0.3933777262315248,0.15474603549508445,5,2,218,
0.35968615128910614,0.12937412742916976,0.3935278183725097,0.154864143833027,5,2,219,
0.359854312971186,0.12949512656396428,0.39367653027308647,0.15498121048785635,5,2,220,
0.36002088094663615,0.12961503471759195,0.3938238790738097,0.1550972477287427,5,2,221,
0.360185876196452,0.12973386541140583,0.3939698816709112,0.15521226766379176,5,2,222,
0.3603493193704677,0.12985163197075933,0.3941145547196271,0.15532628224184994,5,2,223,
0.3605112307929843,0.1299683475278724,0.39425791463750776,0.15543930325431635,5,2,224,
0.3606716304683078,0.1300840250246676,0.3943999776077062,0.15555134233695914,5,2,225,
0.3608305380862044,0.13019867721557982,0.3945407595822453,0.1556624109717351,5,2,226,
0.3609879730272659,0.13031231667033402,0.39468027628526164,0.15577252048861048,5,2,227,
0.36114395436819163,0.13042495577669447,0.3948185432162239,0.15588168206738126,5,2,228,
0.36129850088698506,0.13053660674318274,0.3949555756531254,0.15598990673949167,5,2,229,
0.3614516310680661,0.13064728160176536,0.3950913886556504,0.15609720538985022,5,2,230,
0.3616033631072998,0.1307569922105097,0.395225997068311,0.15620358875864057,5,2,231,
0.36175371491694236,0.1308657502562084,0.39535941552355475,0.1563090674431268,5,2,232,
0.3619027041305057,0.13097356725697235,0.3954916584448436,0.1564136518994528,5,2,233,
0.3620503481075407,0.13108045456479142,0.3956227400497009,0.15651735244443318,5,2,234,
0.36219666393834016,0.1311864233680629,0.3957526743527269,0.15662017925733548,5,2,235,
0.36234166844856264,0.1312914846940881,0.39588147516858346,0.15672214238165375,5,2,236,
0.36248537820377863,0.13139564941153642,0.3960091561149442,0.15682325172687023,5,2,237,
0.362627809513938,0.13149892823287693,0.39613573061541363,0.15692351707020755,5,2,238,
0.3627689784377621,0.13160133171677751,0.39626121190241115,0.15702294805836758,5,2,239,
0.3629089007870603,0.13170287027047237,0.3963856130200224,0.15712155420925894,5,2,240,
0.3630475921309713,0.1318035541520961,0.39650894682681576,0.15721934491371062,5,2,241,
0.36318506780013227,0.13190339347298666,0.39663122599862544,0.1573163294371727,5,2,242,
0.36332134289077367,0.13200239819995513,0.3967524630312986,0.15741251692140196,5,2,243,
0.36345643226874513,0.13210057815752493,0.3968726702434097,0.15750791638613423,5,2,244,
0.36359035057346817,0.1321979430301375,0.3969918597789383,0.15760253673074023,5,2,245,
0.3637231122218214,0.1322945023643277,0.3971100436099136,0.15769638673586747,5,2,246,
0.36385473141195623,0.1323902655708668,0.39722723353902273,0.1577894750650653,5,2,247,
0.36398522212704615,0.1324852419268751,0.3973434412021857,0.1578818102663948,5,2,248,
0.3641145981389684,0.13257944057790247,0.3974586780710944,0.15797340077402186,5,2,249,
0.36424287301192176,0.13267287053997895,0.3975729554557176,0.15806425490979398,5,2,250,
0.3643700601059783,0.1327655407016342,0.39768628450677096,0.15815438088480036,5,2,251,
0.3644961725805729,0.13285745982588676,0.39779867621815285,0.1582437868009148,5,2,252,
0.36462122339793085,0.1329486365522038,0.39791014142934616,0.15833248065232228,5,2,253,
0.3647452253264327,0.13303907939843018,0.398020690827785,0.15842047032702725,5,2,254,
0.3648681909439198,0.1331287967626887,0.39813033495118894,0.1585077636083459,5,2,255,
0.36499013264094005,0.13321779692525101,0.39823908418986165,0.15859436817637973,5,2,256,
0.3651110626239357,0.13330608805037952,0.39834694878895843,0.15868029160947308,5,2,257,
0.3652309929183735,0.133393678188141,0.3984539388507182,0.1587655413856519,5,2,258,
0.36534993537181765,0.13348057527619134,0.398560064336664,0.15885012488404576,5,2,259,
0.3654679016569494,0.13356678714153367,0.3986653350697702,0.15893404938629213,5,2,260,
0.3655849032745295,0.13365232150224712,0.3987697607365973,0.15901732207792305,5,2,261,
0.36570095155630883,0.13373718596918974,0.39887335088939563,0.15909995004973493,5,2,262,
0.36581605766788544,0.13382138804767368,0.39897611494817486,0.15918194029913924,5,2,263,
0.36593023261151103,0.13390493513911456,0.39907806220274505,0.15926329973149805,5,2,264,
0.36604348722884456,0.13398783454265328,0.39917920181472416,0.1593440351614403,5,2,265,
0.3661558322036581,0.13407009345675341,0.3992795428195159,0.1594241533141616,5,2,266,
0.36626727806449194,0.13415171898077186,0.3993790941282567,0.15950366082670692,5,2,267,
0.36637783518726263,0.134232718116505,0.399477864529733,0.15958256424923573,5,2,268,
0.3664875137978228,0.13431309776970934,0.39957586269226814,0.1596608700462703,5,2,269,
0.3665963239744746,0.13439286475159795,0.39967309716557964,0.15973858459792686,5,2,270,
0.366704275650439,0.13447202578031314,0.39976957638260874,0.15981571420113044,5,2,271,
0.3668113786162775,0.13455058748237408,0.3998653086613197,0.15989226507081247,5,2,272,
0.3669176425222719,0.13462855639410168,0.39996030220647133,0.1599682433410919,5,2,273,
0.3670230768807605,0.13470593896302063,0.4000545651113607,0.16004365506643994,5,2,274,
0.36712769106843146,0.13478274154923764,0.400148105359539,0.1601185062228287,5,2,275,
0.3672314943285745,0.13485897042679784,0.4002409308265,0.16019280270886313,5,2,276,
0.367334495773292,0.1349346317850187,0.4003330492813422,0.1602665503468976,5,2,277,
0.36743670438566994,0.13500973172980218,0.4004244683884036,0.16033975488413565,5,2,278,
0.3675381290219089,0.13508427628492536,0.40051519570887056,0.1604124219937149,5,2,279,
0.36763877841341763,0.13515827139331,0.4006052387023618,0.1604845572757763,5,2,280,
0.36773866116886694,0.1352317229182707,0.4006946047284853,0.16055616625851707,5,2,281,
0.3678377857762078,0.13530463664474332,0.40078330104837145,0.16062725439922956,5,2,282,
0.36793616060465245,0.13537701828049262,0.40087133482618104,0.16069782708532412,5,2,283,
0.36803379390661917,0.13544887345729983,0.4009587131305885,0.16076788963533756,5,2,284,
0.36813069381964253,0.13552020773213141,0.4010454429362423,0.16083744729992674,5,2,285,
0.36822686836824836,0.1355910265882873,0.4011315311251998,0.1609065052628471,5,2,286,
0.36832232546579613,0.13566133543653186,0.4012169844883412,0.16097506864191782,5,2,287,
0.368417072916286,0.135731139616204,0.40130180972675816,0.1610431424899712,5,2,288,
0.36851111841613565,0.13580044439631117,0.4013860134531222,0.16111073179578997,5,2,289,
0.36860446955592313,0.13586925497660346,0.40146960219302813,0.16117784148502826,5,2,290,
0.36869713382209945,0.1359375764886311,0.40155258238631875,0.1612444764211213,5,2,291,
0.3687891185986695,0.1360054139967835,0.4016349603883849,0.16131064140617954,5,2,292,
0.3688804311688437,0.13607277249931204,0.40171674247144673,0.16137634118187066,5,2,293,
0.36897107871665946,0.13613965692933533,0.40179793482581233,0.16144158043028775,5,2,294,
0.3690610683285733,0.1362060721558279,0.4018785435611173,0.16150636377480485,5,2,295,
0.3691504069950248,0.13627202298459248,0.4019585747075426,0.16157069578091912,5,2,296,
0.36923910161197243,0.1363375141592165,0.4020380342170138,0.16163458095708075,5,2,297,
0.36932715898240176,0.13640255036201226,0.40211692796437964,0.1616980237555101,5,2,298,
0.36941458581780756,0.1364671362149423,0.40219526174857245,0.1617610285730027,5,2,299,
0.3695013887396474,0.13653127628052802,0.40227304129374825,0.1618235997517217,5,2,300,
0.36958757428077216,0.13659497506274526,0.4023502722504098,0.1618857415799789,5,2,301,
0.3696731488868284,0.1366582370079032,0.4024269601965095,0.16194745829300303,5,2,302,
0.3697581189176376,0.13672106650550983,0.4025031106385359,0.16200875407369744,5,2,303,
0.3698424906485502,0.13678346788912293,0.40257872901258124,0.16206963305338531,5,2,304,
0.3699262702717753,0.13684544543718655,0.40265382068539224,0.162130099312544,5,2,305,
0.3700094638976877,0.13690700337385425,0.4027283909554036,0.1621901568815284,5,2,306,
0.3700920775561106,0.13696814586979822,0.402802445053754,0.1622498097412825,5,2,307,
0.3701741171975769,0.1370288770430054,0.4028759881452863,0.16230906182404087,5,2,308,
0.37025558869456754,0.1370892009595608,0.40294902532953125,0.16236791701401923,5,2,309,
0.37033649784272765,0.13714912163441662,0.40302156164167435,0.1624263791480939,5,2,310,
0.3704168503620623,0.13720864303215044,0.4030936020535079,0.1624844520164718,5,2,311,
0.3704966518981102,0.13726776906770946,0.40316515147436727,0.1625421393633495,5,2,312,
0.37057590802309803,0.1373265036071436,0.4032362147520514,0.1625994448875625,5,2,313,
0.3706546242370725,0.1373848504683254,0.40330679667372876,0.16265637224322438,5,2,314,
0.3707328059690152,0.13744281342165948,0.4033769019668284,0.16271292504035628,5,2,315,
0.3708104585779362,0.13750039619077936,0.403446535299917,0.16276910684550713,5,2,316,
0.3708875873539486,0.13755760245323287,0.4035157012835599,0.16282492118236314,5,2,317,
0.37096419751932497,0.13761443584115676,0.40358440447117094,0.1628803715323497,5,2,318,
0.37104029422953566,0.1376708999419404,0.4036526493598457,0.16293546133522252,5,2,319,
0.371115882574268,0.13772699829887786,0.4037204403911828,0.16299019398965062,5,2,320,
0.3711909675784291,0.1377827344118104,0.4037877819520922,0.16304457285379037,5,2,321,
